"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ENG","ENGlobal Corporation","0.696","18767179.944","n/a","1991","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/eng",
"ENPH","Enphase Energy, Inc.","4.77","194399236.89","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/enph",
"EBTC","Enterprise Bancorp Inc","16.09","154567329.98","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ebtc",
"EAC           ","Erickson Air-Crane Incorporated","5.87","56369433.9","n/a","2001","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/eac           ",
"ESCA","Escalade, Incorporated","5.1","68205329.4","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/esca",
"EXA","Exa Corporation","12.05","158977590.05","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/exa",
"FALC","FalconStor Software, Inc.","1.925","91488081.3","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/falc",
"FARM","Farmer Brothers Company","9.58","155972315.3","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FSBI","Fidelity Bancorp, Inc.","21.038","64558279.738","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fsbi",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","123.65","185475000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"FABK","First Advantage Bancorp","12.94","55985362.9","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fabk",
"FBIZ","First Business Financial Services, Inc.","23.25","61132434","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAL","First California Financial Group, Inc.","6.945","202939101.885","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcal",
"FBNK","First Connecticut Bancorp, Inc.","12.9854","227742204.4112","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FFBH","First Federal Bancshares of Arkansas, Inc.","9.79","188972483.37","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbh",
"FFKY","First Financial Service Corporation","3.4","16227006.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffky",
"BANC","First PacTrust Bancorp, Inc.","12","140431836","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/banc",
"BANCL","First PacTrust Bancorp, Inc.","25.8","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bancl",
"BICK","First Trust Exchange-Traded Fund II First Trust BICK Index Fun","23.2499","44174856.4998","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"CU","First Trust Exchange-Traded Fund II First Trust ISE Global Cop","28.175","43671306.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cu",
"PLTM","First Trust Exchange-Traded Fund II First Trust ISE Global Pla","14.35","7892528.7","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/pltm",
"CARZ","First Trust Exchange-Traded Fund II First Trust NASDAQ Global ","24.67","4934049.34","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"TDIV","First Trust Exchange-Traded Fund VI First Trust NASDAQ Technol","20.13","18217650","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"MDIV","First Trust Exchange-Traded Fund VI Multi-Asset Diversified In","20.26","11143040.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"SKYY","First Trust ISE Cloud Computing Index Fund","19.941","74778789.882","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","26.02","11709052.04","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FONE","First Trust NASDAQ CEA Smartphone Index Fund","23.3888","12863886.7776","n/a","1996","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","29.06","13077058.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"QCLN","First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund","9.36","15912018.72","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","26.28","82782052.56","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","24.58","38099049.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100-Technology Sector Index Fund","26.43","134793052.86","n/a","1984","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"SVVC","Firsthand Technology Value Fund, Inc.","16.16","138272716.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FLML","Flamel Technologies S.A.","4.65","111801298.5","24043290","1996","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLXS","Flexsteel Industries, Inc.","18.93","131019906.12","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FES","Forbes Energy Services Ltd","3.925","82104818.125","n/a","n/a","Energy","Oilfield Services/Equipment","http://www.nasdaq.com/symbol/fes",
"FREE","FreeSeas Inc.","0.2123","1396005.1875","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/free",
"FEIM","Frequency Electronics, Inc.","8.6617","72691593.5717","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FFN","FriendFinder Networks Inc.","0.72","23317387.92","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/ffn",
"FCEL","FuelCell Energy, Inc.","0.92","171048235.4","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","1.25","16328125","n/a","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"GAIA","Gaiam, Inc.","3.331","75644821.533","n/a","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GPIC","Gaming Partners International Corporation","6.1","49454554.4","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GKNT","Geeknet, Inc.","19.48","126002386.6","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gknt",
"GENC","Gencor Industries Inc.","7.61","72430990.7","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GFN","General Finance Corporation","4","88053196","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfn",
"GFNCL","General Finance Corporation","3.33","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncl",
"GFNCZ","General Finance Corporation","0.25","0","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/gfncz",
"GNMK","GenMark Diagnostics, Inc.","7.55","247107800.5","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GENT","Gentium SpA","10","100474820","10047482","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gent",
"GEVO","Gevo, Inc.","3.2301","127033540.7652","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"QQQM","Global X Funds Global X NASDAQ 400 Mid Cap ETF","27.2","1360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqm",
"QQQV","Global X Funds Global X NASDAQ 500 ETF","30.19","1509500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqv",
"SOCL","Global X Funds Global X Social Media Index ETF","13.1","14410000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/socl",
"QQQC","Global X NASDAQ China Technology ETF","13.5417","4062510","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqc",
"GAI","Global-Tech Advanced Innovations Inc.","6.25","20183212.5","n/a","1971","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/gai",
"GLBS","Globus Maritime Limited","2.5999","26375972.5005","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/glbs",
"GLDC","Golden Enterprises, Inc.","3.42","40132441.44","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/gldc",
"GRVY","GRAVITY Co., Ltd.","1.31","17155356.52","13095692","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/grvy",
"GRIF","Griffin Land & Nurseries, Inc.","28.93","148686487.18","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/grif",
"GTXI","GTx, Inc.","3.79","238075194.46","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gtxi",
"GFED","Guaranty Federal Bancshares, Inc.","7.15","19431898.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gfed",
"GUID","Guidance Software, Inc.","10.625","264477500","n/a","2006","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/guid",
"HALL","Hallmark Financial Services, Inc.","8","154107656","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hall",
"HALO","Halozyme Therapeutics, Inc.","5.98","673900743.36","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/halo",
"HBNK","Hampden Bancorp, Inc.","12.6","76643758.8","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbnk",
"HNSN","Hansen Medical, Inc.","1.48","90836207.68","n/a","2006","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/hnsn",
"HARL","Harleysville Savings Bank","16.75","62776102.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/harl",
"TINY","Harris & Harris Group, Inc.","3.72","115322235.72","n/a","n/a","Finance","Finance/Investors Services","http://www.nasdaq.com/symbol/tiny",
"HBIO","Harvard Bioscience, Inc.","3.9601","114024216.6467","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/hbio",
"HCOM","Hawaiian Telcom Holdco, Inc.","18","184439430","n/a","1997","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/hcom",
"HBOS","Heritage Financial Group","13.65","115891871.55","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hbos",
"HCCI","Heritage-Crystal Clean, Inc.","19.14","348601681.56","n/a","2008","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/hcci",
"HFFC","HF Financial Corp.","12.39","87256215.69","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hffc",
"HIFS","Hingham Institution for Savings","62.31","132455482.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hifs",
"HMNF","HMN Financial, Inc.","2.7375","12109574.8875","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hmnf",
"HOLL","Hollywood Media Corp.","1.27","29437413.82","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/holl",
"HBCP","Home Bancorp, Inc.","17.17","131619519.56","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hbcp",
"HCIIW","Homeowners Choice, Inc.","6.25","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/hciiw",
"HMST","HomeStreet, Inc.","35.4","253596856.2","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/hmst",
"HTBI","HomeTrust Bancshares, Inc.","12.75","269790000","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/htbi",
"HPJ","Hong Kong Highpower Technology","1.02","13853748.12","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/hpj",
"HFBC","HopFed Bancorp, Inc.","7.75","58146793","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/hfbc",
"HBNC","Horizon Bancorp (IN)","27.46","159002379.42","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/hbnc",
"HZNP","Horizon Pharma, Inc.","4.135","139709989.3","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hznp",
"HOVNP","Hovnanian Enterprises Inc","7.68","38400000","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/hovnp",
"HPCCP","Huntington Preferred Capital, Inc.","28.4","56800000","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/hpccp",
"HYGS","Hydrogenics Corporation","5.764","44314773.272","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"HPTX","Hyperion Therapeutics, Inc.","10.5","166341441","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/hptx",
"IDSY","I.D. Systems, Inc.","5.08","61310164.4","n/a","1999","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/idsy",
"IDIX","Idenix Pharmaceuticals, Inc.","5.89","769073927.47","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/idix",
"INVE","Identive Group, Inc.","0.6617","39730202.3157","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/inve",
"IDRA","Idera Pharmaceuticals, Inc.","1.03","28469045.5","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/idra",
"IMMU","Immunomedics, Inc.","3.4882","263800266.6068","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/immu",
"IMRS","Imris Inc","4.16","190544086.72","n/a","1991","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/imrs",
"INCB","Indiana Community Bancorp","25.87","88498139.73","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/incb",
"III","Information Services Group, Inc.","1.235","44690255.87","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/iii",
"INOD","Innodata Inc.","4.2955","106782543.2575","n/a","1993","Technology","EDP Services","http://www.nasdaq.com/symbol/inod",
"INMD","IntegraMed America, Inc.","14.02","168009455.12","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/inmd",
"IESC","Integrated Electrical Services, Inc.","3.15","47233156.95","n/a","n/a","Capital Goods","Engineering & Construction","http://www.nasdaq.com/symbol/iesc",
"INPH","Interphase Corporation","3.54","24781185.9","n/a","1984","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/inph",
"INTX","Intersections, Inc.","11.1","199006905","n/a","2004","Technology","EDP Services","http://www.nasdaq.com/symbol/intx",
"IIN","IntriCon Corporation","5.2","29506859.2","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/iin",
"SNAK","Inventure Foods, Inc.","6.01","114357967.48","n/a","1996","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/snak",
"ITIC","Investors Title Company","65.1","136033220.4","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/itic",
"IRIX","IRIDEX Corporation","3.69","33236937","n/a","1996","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/irix",
"FCHI","iShares FTSE China (HK Listed) Index Fund","41.33","28931000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fchi",
"IFSM","iShares FTSE Developed Small Cap ex-North America Index Fund","33.51","26808000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifsm",
"IFAS","iShares FTSE EPRA/NAREIT Asia Index Fund","30.71","27639000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifas",
"IFEU","iShares FTSE EPRA/NAREIT Europe Index Fund","28.7","12915000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifeu",
"IFGL","iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund","30.897","1263687300","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifgl",
"IFNA","iShares FTSE EPRA/NAREIT North America Index Fund","48.95","22027500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifna",
"SOXX","iShares Goldman Sachs Semiconductor Index Fund","54.71","210633500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/soxx",
"AXFN","iShares MSCI ACWI ex US Financials Sector Index Fund","20.38","2038000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axfn",
"ACWX","iShares MSCI ACWI ex US Index Fund","39.24","1114416000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwx",
"ACWI","iShares MSCI ACWI Index Fund","46.7","2839360000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/acwi",
"AAXJ","iShares MSCI All Country Asia ex Japan Index Fund","54.19","1853298000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aaxj",
"EMFN","iShares MSCI Emerging Markets Financials Sector Index Fund","23.01","3451500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emfn",
"EMMT","iShares MSCI Emerging Markets Materials Sector Index Fund","18.598","6509300","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emmt",
"EUFN","iShares MSCI Europe Financials Sector Index Fund","17.446","26169000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eufn",
"FEFN","iShares MSCI Far East Financials Sector Index Fund","22.9","1145000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fefn",
"IBB","iShares NASDAQ Biotechnology Index Fund","140.33","2238263500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ibb",
"EMIF","iShares S&P Emerging Markets Infrastructure Index Fund","33.05","123937500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emif",
"ICLN","iShares S&P Global Clean Energy Index Fund","6.79","25123000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/icln",
"NUCL","iShares S&P Global Nuclear Index Fund","32.73","10473600","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/nucl",
"WOOD","iShares S&P Global Timber &Forestry Index Fund","39.76","162220800","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/wood",
"INDY","iShares S&P India Nifty 50 Index Fund","22.21","267630500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/indy",
"ISHG","iShares S&P/Citigroup 1-3 Year International Treasury Bond Fun","97.39","185041000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ishg",
"IGOV","iShares S&P/Citigroup International Treasury Bond Fund","102.396","332787000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/igov",
"GNMA","iShares Trust iShares Barclays GNMA Bond Fund","50.7099","10141980","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnma",
"AXJS","iShares Trust iShares MSCI All Country Asia ex Japan Small Cap","53.19","10638000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/axjs",
"AAIT","iShares Trust iShares MSCI All Country Asia Information Techno","25.28","5056000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aait",
"EEML","iShares Trust iShares MSCI Emerging Markets Latin America Inde","48.15","4815000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeml",
"EEMA","iShares, Inc. iShares MSCI Emerging Markets Asia Index Fund","49.62","19848000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eema",
"EMDI","iShares, Inc. iShares MSCI Emerging Markets Consumer Discrecti","49.14","2457000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emdi",
"EEME","iShares, Inc. iShares MSCI Emerging Markets EMEA Index Fund","53.46","10692000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eeme",
"EMEY","iShares, Inc. iShares MSCI Emerging Markets Energy Sector Capp","39.85","1992500","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/emey",
"EGRW","iShares, Inc. iShares MSCI Emerging Markets Growth Index Fund","51.64","10328000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/egrw",
"EVAL","iShares, Inc. iShares MSCI Emerging Markets Value Index Fund","45.47","9094000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/eval",
"JAX","J. Alexander&#39;s Corporation","14.5134","87076553.949","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jax",
"JCDA","Jacada Ltd.","1.99","8265007.3","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/jcda",
"JAXB","Jacksonville Bancorp, Inc.","1.18","6951238.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/jaxb",
"JMBA","Jamba, Inc.","2.49","169435331.82","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/jmba",
"JFBI","Jefferson Bancshares, Inc.","2.49","16513777.11","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/jfbi",
"JBSS","John B. Sanfilippo & Son, Inc.","16.2099","174454688.2869","n/a","1991","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/jbss",
"JOUT","Johnson Outdoors Inc.","21.05","208273141.55","n/a","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/jout",
"TAX","JTH Holding Inc","9.93","129502095","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/tax",
"KNDI","Kandi Technolgies, Corp.","4.92","146838000.24","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/kndi",
"KFFB","Kentucky First Federal Bancorp","7.85","60725268.55","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/kffb",
"KEQU","Kewaunee Scientific Corporation","11.41","29431684.24","n/a","n/a","Capital Goods","Medical Specialities","http://www.nasdaq.com/symbol/kequ",
"KTEC","Key Technology, Inc.","9.8","52441720.8","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ktec",
"KTCC","Key Tronic Corporation","10.71","112098228.48","n/a","1983","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ktcc",
"KONA","Kona Grill, Inc.","8.64","75351003.84","n/a","2005","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/kona",
"KOSS","Koss Corporation","4.93","36396740.58","n/a","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/koss",
"KSW","KSW Inc","4.06","25929697.5","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ksw",
"KUTV","Ku6 Media Co., Ltd.","1.0999","16341456.278","14857220","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/kutv",
"LSBK","Lake Shore Bancorp, Inc.","10","59391320","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbk",
"LAKE","Lakeland Industries, Inc.","6.66","34801683.48","n/a","1986","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/lake",
"LACO","Lakes Entertainment, Inc.","2.33","61607380.88","n/a","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/laco",
"LARK","Landmark Bancorp Inc.","19.6","54550465.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lark",
"LTRE","Learning Tree International, Inc.","4.33","57048724.25","n/a","1995","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ltre",
"LMAT","LeMaitre Vascular, Inc.","6.19","93810403.26","n/a","2006","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/lmat",
"LWAY","Lifeway Foods, Inc.","9.41","154053151.97","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/lway",
"LGND","Ligand Pharmaceuticals Incorporated","18.66","372019568.4","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/lgnd",
"LMNR","Limoneira Co","18","201541410","n/a","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/lmnr",
"LTON","Linktone Ltd.","2.8","66883096","23886820","2004","Technology","Telecommunications Equipment","http://www.nasdaq.com/symbol/lton",
"LIOX","Lionbridge Technologies, Inc.","3.34","202070070.14","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/liox",
"JADE","LJ International, Inc.","1.83","57966479.76","n/a","1998","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/jade",
"LNBB","LNB Bancorp, Inc.","6.25","49652212.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lnbb",
"LOOK","LookSmart, Ltd.","0.9","15563913.3","n/a","1999","Technology","EDP Services","http://www.nasdaq.com/symbol/look",
"LABC","Louisiana Bancorp, Inc.","16.52","49936523.84","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/labc",
"LSBI","LSB Financial Corp.","18.5","28785482","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/lsbi",
"MAGS","Magal Security Systems Ltd.","3.73","59879517.7","n/a","1993","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/mags",
"CALL","magicJack VocalTec Ltd","26.745","519494880","n/a","1992","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/call",
"MAG","Magnetek, Inc.","13.25","42009390","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mag",
"MGYR","Magyar Bancorp, Inc.","4.81","27932843.64","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/mgyr",
"MLVF","Malvern Federal Bancorp, Inc.","9.95","60719875","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/mlvf",
"MNKD","MannKind Corporation","2.64","526374071.52","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnkd",
"MATR","Mattersight Corporation","6.09","102874088.73","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/matr",
"MFLR","Mayflower Bancorp, Inc.","10.8","22316612.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/mflr",
"MNOV","MediciNova, Inc.","1.89","30549137.85","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mnov",
"MDVN","Medivation, Inc.","105.65","3891319605.7","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdvn",
"MEMS","MEMSIC, Inc.","1.65","39822065.25","n/a","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/mems",
"MACK","Merrimack Pharmaceuticals, Inc.","8.11","760061041.34","n/a","1983","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mack",
"MERU","Meru Networks, Inc.","2.66","47757640","n/a","2010","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/meru",
"MLAB","Mesa Laboratories, Inc.","47.6","159276502","n/a","1972","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/mlab",
"CASH","Meta Financial Group, Inc.","23.14","89131508.18","n/a","1993","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cash",
"MBLX","Metabolix, Inc.","1.5","51295134","n/a","2006","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/mblx",
